_H:	|epc_ctr	|Epoch	cpy_cnt_sum_Outp_se_0	sum_lst_cycles	|epoch	gn_pos		gn_neg		gn_A_R1		gn_B_R1		
_D:	1	0	0		100		15	22.3909		0.00313364	10.8157		0.00299873	
_D:	1	0	0		100		16	23.5064		0.00423257	11.2598		0.00396998	
_D:	1	0	0		100		17	24.1075		0.0033293	11.4393		0.00331745	
_D:	1	0	0		100		18	25.1863		0.0011421	12.1502		0.00113508	
_D:	1	0	0		100		19	24.5773		0.00371179	11.2075		0.00369736	
_D:	1	0	2		100		20	23.7096		0.000570801	11.7455		0.000564745	
_D:	1	0	2		100		21	24.0707		0.00233441	12.1031		0.00233239	
_D:	1	0	2		100		22	21.1721		0.00083648	8.78093		0.000778995	
_D:	1	0	2		100		23	22.0424		0.00100016	7.91962		0.000958336	
_D:	1	0	2		100		24	21.3985		0.000635186	8.41811		0.000611727	
_D:	1	0	2		100		25	16.7396		0.00070574	4.56426		0.000662901	
_D:	1	0	2		100		26	15.6605		0.000322578	2.95846		0.000308906	
_D:	1	0	2		100		27	17.0659		0.000531124	4.00582		0.000518305	
_D:	1	0	2		100		28	12.3656		0.00134042	2.48694		0.00133978	
_D:	1	0	2		100		29	13.6122		0.000480521	3.8899		0.000480224	
_D:	1	0	2		100		30	11.8224		0.00334918	1.35562		0.00334723	
_D:	1	0	2		100		31	10.4294		0.00100266	1.33136		0.000991433	
_D:	1	0	2		100		32	13.9449		0.000821868	3.88508		0.000821027	
_D:	1	0	2		100		33	10.9173		0.00544783	1.84678		0.00544615	
_D:	1	0	2		100		34	9.01892		0.000337456	0.44611		0.000337437	
_D:	1	0	2		100		35	11.7523		1.44454e-05	2.60969		1.44352e-05	
_D:	1	0	2		100		36	12.6298		4.40183e-05	2.88849		4.30702e-05	
_D:	1	0	2		100		37	6.83668		4.2405e-06	1.78584		4.13217e-06	
_D:	1	0	2		100		38	10.7349		0.000130532	3.0331		0.000130128	
_D:	1	0	2		100		39	10.0372		6.38297e-05	1.59411		6.38293e-05	
_D:	1	0	2		100		40	9.96493		4.22247e-05	1.93369		4.22241e-05	
_D:	1	0	2		100		40	11.1397		8.36048e-06	2.43056		8.35869e-06	
_D:	1	0	1		100		1	9.31045		7.72667		7.88204		7.72667		
_D:	1	0	1		100		2	8.64165		7.02376		7.32155		7.02375		
_D:	1	0	1		100		3	10.0437		7.28245		8.04327		7.28244		
_D:	1	0	1		100		4	9.46772		8.46839		7.88969		8.46838		
_D:	1	0	1		100		5	10.1955		6.06326		8.18758		6.06326		
_D:	1	0	1		100		6	11.1623		6.00379		8.53845		6.00379		
_D:	1	0	1		100		7	12.0101		6.12324		8.87848		6.12324		
_D:	1	0	0		100		8	12.6787		2.27298		8.95213		2.27298		
_D:	1	0	1		100		9	11.463		2.90408		8.56098		2.90408		
_D:	1	0	0		100		10	17.8401		2.50651		11.1932		2.50651		
_D:	1	0	0		100		11	19.0644		2.5183		12.6002		2.51829		
_D:	1	0	0		100		12	17.5317		2.38506		10.8664		2.38506		
_D:	1	0	0		100		13	19.6571		2.8558		12.1882		2.85578		
_D:	1	0	0		100		14	19.5036		1.99945		12.0215		1.99945		
_D:	1	0	0		100		15	22.2585		1.99575		11.3895		1.99566		
_D:	1	0	0		100		16	19.0544		0.995752	12.6739		0.99575		
_D:	1	0	0		100		17	20.6945		1.42608		13.3067		1.42608		
_D:	1	0	0		100		18	20.7029		1.39083		11.4373		1.39079		
_D:	1	0	0		100		19	20.3263		-0.319253	12.5827		-0.319253	
_D:	1	0	1		100		20	21.5062		-1.18874	13.4239		-1.18874	
_D:	1	0	2		100		21	17.7026		0.740872	9.90705		0.740872	
_D:	1	0	1		100		22	13.6032		2.6385		9.45018		2.63849		
_D:	1	0	1		100		23	16.8782		4.51062		11.6973		4.51061		
_D:	1	0	1		100		24	16.0598		4.64384		10.8949		4.64384		
_D:	1	0	1		100		25	13.4754		4.76591		8.75416		4.76589		
_D:	1	0	1		100		26	13.3786		6.06701		8.93314		6.067		
_D:	1	0	1		100		27	12.2817		7.18017		7.38768		7.18017		
_D:	1	0	1		100		28	12.301		6.81745		7.31765		6.81745		
_D:	1	0	1		100		29	11.8111		6.67446		8.14829		6.67446		
_D:	1	0	1		100		30	13.6123		8.38063		8.43467		8.38063		
_D:	1	0	1		100		31	11.555		8.73977		5.35796		8.73977		
_D:	1	0	1		100		32	14.3606		8.46785		7.05107		8.46785		
_D:	1	0	1		100		33	14.1368		9.05683		8.58436		9.05683		
_D:	1	0	1		100		34	12.4831		9.17635		7.5535		9.17634		
_D:	1	0	1		100		35	11.4404		9.61584		5.51962		9.61584		
_D:	1	0	1		100		36	13.4623		9.24205		7.41793		9.24205		
_D:	1	0	1		100		37	10.2064		6.09868		5.09473		6.09868		
_D:	1	0	1		100		38	9.90203		7.24067		5.67275		7.24067		
_D:	1	0	1		100		39	12.7584		6.14876		7.64285		6.14876		
_D:	1	0	1		100		40	10.9523		7.73271		5.8982		7.73271		
_D:	1	0	1		100		40	13.749		9.61381		7.96147		9.61381		
_D:	1	0	0		100		1	25.74		0.0260774	12.1717		0.00147645	
_D:	1	0	0		100		2	24.7855		0.00484732	12.2185		0.000147507	
_D:	1	0	0		100		3	24.1108		0.00172293	11.0276		4.68934e-05	
_D:	1	0	0		100		4	24.6034		0.00391844	12.5127		3.00555e-05	
_D:	1	0	0		100		5	24.2093		0.00285814	10.5051		1.5498e-05	
_D:	1	0	0		100		6	26.7993		0.00106494	12.4674		1.10913e-05	
_D:	1	0	0		100		7	24.0954		0.00109248	11.4797		2.37072e-06	
_D:	1	0	0		100		8	23.8985		0.0013245	10.789		3.49111e-06	
_D:	1	0	0		100		9	24.6821		0.000638205	11.7748		9.8232e-07	
_D:	1	0	0		100		10	25.3986		4.03801e-05	12.2704		1.73552e-07	
_D:	1	0	0		100		11	23.6954		0.000246162	11.6487		1.44787e-07	
_D:	1	0	0		100		12	24.1689		0.000413298	11.1961		2.93705e-08	
_D:	1	0	0		100		13	22.9261		0.000676229	10.9094		1.46927e-06	
_D:	1	0	0		100		14	23.6869		3.01313e-05	10.4639		3.68052e-07	
_D:	1	0	0		100		15	24.2181		0.000168084	11.8958		6.4662e-07	
_D:	1	0	0		100		16	24.0669		0.00605417	11.3647		1.74567e-07	
_D:	1	0	0		100		17	22.5482		0.00142701	10.8375		8.61088e-08	
_D:	1	0	0		100		18	22.9605		0.000156864	12.2639		8.28723e-06	
_D:	1	0	0		100		19	23.6488		0.00384323	11.7042		2.6386e-08	
_D:	1	0	2		100		20	22.2775		0.000874217	11.1699		1.2268e-06	
_D:	1	0	2		100		21	23.9531		0.000371201	11.4786		1.31053e-07	
_D:	1	0	2		100		22	22.6689		0.000136787	11.0307		4.36409e-08	
_D:	1	0	2		100		23	22.1629		0.00562503	10.1908		2.11938e-07	
_D:	1	0	2		100		24	24.1311		1.54383e-05	11.6202		2.05076e-07	
_D:	1	0	2		100		25	22.7559		0.000176363	10.5506		1.32842e-07	
_D:	1	0	2		100		26	21.253		0.000133319	10.897		2.06857e-07	
_D:	1	0	2		100		27	21.7775		0.000190839	11.0437		1.0291e-07	
_D:	1	0	2		100		28	19.4823		0.000507395	10.3963		7.34448e-08	
_D:	1	0	2		100		29	21.3754		0.001109	10.5237		6.24976e-07	
_D:	1	0	2		100		30	17.4074		8.93207e-05	9.01409		5.29244e-07	
_D:	1	0	2		100		31	19.3852		0.0204119	10.5933		3.18267e-08	
_D:	1	0	2		100		32	18.0111		0.00476037	8.82804		3.23433e-08	
_D:	1	0	2		100		33	16.0333		0.00129605	8.49206		2.69631e-08	
_D:	1	0	2		100		34	17.8958		0.000295018	8.88538		4.9402e-09	
_D:	1	0	2		100		35	16.4229		0.00150987	7.59433		1.70919e-08	
_D:	1	0	2		100		36	17.1572		2.97938e-05	7.82542		2.88986e-09	
_D:	1	0	2		100		37	14.7201		0.00127626	7.55362		3.19059e-08	
_D:	1	0	2		100		38	15.5466		0.000160204	8.76223		3.67138e-09	
_D:	1	0	2		100		39	17.0353		0.000331998	8.63557		8.78439e-10	
_D:	1	0	2		100		40	14.1598		5.00572e-05	7.4865		5.93997e-09	
_D:	1	0	2		100		40	19.5246		0.000952481	10.1525		1.6707e-10	
_D:	1	0	1		100		1	6.89536		9.4448		-4.21917e-09	0.00138789	
_D:	1	0	1		100		2	7.16991		8.35294		-4.6431e-09	0.000271705	
_D:	1	0	1		100		3	6.78603		7.8726		1.04191e-07	0.000819889	
_D:	1	0	1		100		4	6.83979		7.61786		6.83096e-08	0.000383635	
_D:	1	0	1		100		5	6.4216		8.68038		2.85646e-07	0.000116209	
_D:	1	0	1		100		6	6.68399		6.93874		3.17517e-06	0.000886006	
_D:	1	0	1		100		7	6.67064		7.1122		2.84443e-06	0.00143472	
_D:	1	0	1		100		8	7.35179		5.51325		-8.11183e-06	0.0113731	
_D:	1	0	1		100		9	8.28042		3.56704		-0.00026	0.00179534	
_D:	1	0	1		100		10	8.41335		3.49727		-0.000246653	0.00399312	
_D:	1	0	1		100		11	9.7132		3.81756		-0.359988	0.00252084	
_D:	1	0	1		100		12	10.1102		3.28559		-0.0496313	0.00401558	
_D:	1	0	1		100		13	11.3537		1.04361		1.26584		0.0126134	
_D:	1	0	1		100		14	10.4971		1.08567		0.207332	0.00247633	
_D:	1	0	0		100		15	11.1965		1.90847		2.12798		0.00416032	
_D:	1	0	1		100		16	9.69665		-1.70675	0.199356	0.0151578	
_D:	1	0	0		100		17	9.93322		-1.19498	1.38557		0.0650677	
_D:	1	0	0		100		18	9.47014		-0.966953	-0.384412	0.0741206	
_D:	1	0	1		100		19	11.1525		-0.300397	1.29889		0.0259521	
_D:	1	0	1		100		20	9.94444		0.260891	-0.314078	0.0275988	
_D:	1	0	1		100		21	9.71359		-0.717487	0.459473	0.11465		
_D:	1	0	1		100		22	10.8579		-1.12528	0.281761	0.405782	
_D:	1	0	1		100		23	11.8525		-0.899892	1.66288		0.073347	
_D:	1	0	1		100		24	13.2593		1.89671		1.01076		0.323032	
_D:	1	0	1		100		25	14.1307		1.87425		2.45572		0.0745398	
_D:	1	0	1		100		26	12.5289		-2.15828	0.982123	0.407932	
_D:	1	0	1		100		27	13.5264		1.25486		1.18318		0.152542	
_D:	1	0	1		100		28	12.6787		0.431232	6.94278e-08	0.181067	
_D:	1	0	1		100		29	7.81891		1.15763		6.59393e-07	0.117592	
_D:	1	0	1		100		30	7.02388		3.03586		2.2466e-06	0.156731	
_D:	1	0	1		100		31	8.26973		1.27539		4.43349e-07	0.423853	
_D:	1	0	1		100		32	6.6212		5.63371		1.4121e-08	0.206894	
_D:	1	0	1		100		33	7.24241		3.08758		1.75826e-07	0.640797	
_D:	1	0	1		100		34	6.93097		4.29455		2.37184e-07	0.336098	
_D:	1	0	1		100		35	3.10337		5.68477		3.55725e-06	0.103034	
_D:	1	0	1		100		36	3.65134		3.65573		4.48725e-05	0.671205	
_D:	1	0	1		100		37	1.9102		4.26902		1.49204e-05	0.621197	
_D:	1	0	1		100		38	4.74495		10.6167		5.0688e-05	0.464046	
_D:	1	0	1		100		39	0.969821	8.58073		0.000253503	0.418759	
_D:	1	0	0		100		40	6.11975		10.6161		2.49308e-05	4.33918		
_D:	1	0	1		100		40	1.25832		6.84832		0.000133901	1.11613		
_D:	1	0	1		100		1	6.09286		13.5112		0.00151171	5.57635		
_D:	1	0	2		100		2	0.173083	23.421		0.000604989	11.5239		
_D:	1	0	2		100		3	0.0774634	23.4945		0.0066122	13.0591		
_D:	1	0	2		100		4	0.453668	22.3846		0.0367718	11.4449		
_D:	1	0	1		100		5	6.26088		5.76853		0.00170776	0.468131	
_D:	1	0	2		100		6	0.0925308	22.3488		0.00479539	12.6617		
_D:	1	0	1		100		7	7.43055		4.74117		0.0156628	0.465511	
_D:	1	0	2		100		8	0.0822423	20.1705		0.00216029	11.2026		
_D:	1	0	2		100		9	0.093175	20.239		0.000642252	12.8979		
_D:	1	0	2		100		10	0.0694337	18.2989		0.000743179	11.0616		
_D:	1	0	2		100		11	0.188955	20.4038		0.00137741	10.6795		
_D:	1	0	2		100		12	0.138064	17.3854		0.00335942	10.7805		
_D:	1	0	2		100		13	0.0822555	19.6538		0.00663256	10.7848		
_D:	1	0	2		100		14	0.00669031	17.0843		0.000474878	10.3931		
_D:	1	0	2		100		15	0.0212062	15.27		0.00228323	9.11857		
_D:	1	0	2		100		16	0.0424327	17.793		0.000440614	10.1818		
_D:	1	0	2		100		17	0.0449132	16.2594		0.0136928	7.44281		
_D:	1	0	2		100		18	0.0216892	15.5295		0.014431	7.80459		
_D:	1	0	2		100		19	0.0219672	13.8667		0.00603797	5.96057		
_D:	1	0	0		100		20	0.0490221	14.8581		0.0218841	7.50824		
_D:	1	0	0		100		21	0.0182214	17.659		0.00617328	8.10668		
_D:	1	0	0		100		22	0.0253788	20.4095		0.00509604	7.1527		
_D:	1	0	0		100		23	0.115167	23.9345		0.0775129	8.43329		
_D:	1	0	0		100		24	0.0567177	26.6559		0.0164385	8.15415		
_D:	1	0	0		100		25	0.495343	26.2977		0.167651	10.2406		
_D:	1	0	0		100		26	0.138956	24.4978		0.0145984	8.9901		
_D:	1	0	0		100		27	0.590894	27.6192		0.0162754	9.85212		
_D:	1	0	0		100		28	1.01468		28.9309		0.0353408	11.712		
_D:	1	0	0		100		29	6.49365		19.8647		0.0456692	6.8122		
_D:	1	0	0		100		30	1.01179		28.2487		0.0243806	10.8198		
_D:	1	0	0		100		31	1.04191		28.7683		0.0432723	9.32933		
_D:	1	0	1		100		32	8.53055		11.7562		0.0588547	0.179895	
_D:	1	0	0		100		33	0.402433	27.8563		0.0480431	11.0399		
_D:	1	0	0		100		34	0.188852	28.1126		0.0175973	10.6681		
_D:	1	0	0		100		35	0.257903	27.9965		0.0534165	11.2919		
_D:	1	0	1		100		36	9.86093		11.8535		0.0561532	0.269976	
_D:	1	0	1		100		37	7.47277		10.6862		0.0670773	0.643448	
_D:	1	0	0		100		38	0.655146	28.0308		0.00488095	13.5392		
_D:	1	0	0		100		39	0.489686	29.9163		0.00734469	13.0567		
_D:	1	0	0		100		40	0.306707	23.434		0.0300838	10.4041		
_D:	1	0	0		100		40	0.755093	28.8839		0.0859908	12.2749		
_D:	1	0	2		100		1	1.01813		22.4524		1.01441		12.1886		
_D:	1	0	2		100		2	2.00253		17.5007		2.00073		9.62878		
_D:	1	0	1		100		3	8.30463		9.51016		8.30011		7.6555		
_D:	1	0	2		100		4	1.31612		20.8392		1.31377		11.9252		
_D:	1	0	2		100		5	1.94739		13.596		1.94694		8.03637		
_D:	1	0	2		100		6	1.88152		18.7238		1.88038		11.5696		
_D:	1	0	2		100		7	1.36691		19.1053		1.36608		11.5544		
_D:	1	0	2		100		8	1.44268		18.0185		1.44238		10.3998		
_D:	1	0	2		100		9	0.636109	16.4172		0.635951	10.7924		
_D:	1	0	2		100		10	0.50748		17.7348		0.507303	11.9743		
_D:	1	0	2		100		11	1.4967		18.9229		1.49667		11.6468		
_D:	1	0	2		100		12	0.63241		18.5195		0.632369	12.1961		
_D:	1	0	2		100		13	1.15767		17.2373		1.1576		11.3729		
_D:	1	0	2		100		14	1.81568		25.1998		1.81562		13.1049		
_D:	1	0	2		100		15	1.08949		20.3488		1.0894		11.861		
_D:	1	0	2		100		16	1.53683		19.9612		1.53669		12.5074		
_D:	1	0	2		100		17	0.449417	19.5426		0.449377	12.3363		
_D:	1	0	2		100		18	1.99056		19.5275		1.99047		11.5083		
_D:	1	0	2		100		19	0.836474	17.443		0.836435	12.4355		
_D:	1	0	0		100		20	0.601074	23.2647		0.600912	13.9641		
_D:	1	0	0		100		21	1.16354		18.9057		1.16354		11.69		
_D:	1	0	0		100		22	2.59269		26.9422		2.59263		11.2417		
_D:	1	0	0		100		23	2.8057		29.9482		2.80518		13.0939		
_D:	1	0	0		100		24	4.16693		28.7457		4.16675		13.1443		
_D:	1	0	0		100		25	4.25287		26.1203		4.25272		11.5238		
_D:	1	0	0		100		26	4.79485		29.4076		4.79473		12.5469		
_D:	1	0	0		100		27	4.20111		31.3766		4.20109		11.7994		
_D:	1	0	0		100		28	5.96721		28.7312		5.96714		11.9177		
_D:	1	0	0		100		29	3.84314		28.5918		3.84313		11.8786		
_D:	1	0	0		100		30	5.68105		27.3795		5.68102		11.2782		
_D:	1	0	0		100		31	7.03195		24.0198		7.03193		10.4443		
_D:	1	0	0		100		32	4.91108		28.0181		4.91102		11.9961		
_D:	1	0	0		100		33	4.128		27.8899		4.12799		10.4668		
_D:	1	0	0		100		34	5.60282		30.1618		5.60099		11.0484		
_D:	1	0	0		100		35	4.70573		23.6738		4.70564		10.1749		
_D:	1	0	0		100		36	5.99468		28.9223		5.99462		11.3873		
_D:	1	0	0		100		37	6.68086		27.1026		6.68085		11.2951		
_D:	1	0	0		100		38	4.32563		25.0154		4.32561		12.0259		
_D:	1	0	0		100		39	5.47903		25.8856		5.47895		12.0305		
_D:	1	0	0		100		40	6.55487		31.2061		6.55487		12.3582		
_D:	1	0	0		100		40	6.08899		26.5946		6.08898		11.5456		
_D:	1	0	1		100		1	9.13445		10.7315		7.6413		8.58848		
_D:	1	0	0		100		2	10.4241		5.91224		5.47337		0.65415		
_D:	1	0	1		100		3	8.70297		11.2889		6.77476		9.19742		
_D:	1	0	2		100		4	3.04085		25.9584		0.207918	11.0821		
_D:	1	0	0		100		5	13.4777		5.98409		6.4036		1.38071		
_D:	1	0	1		100		6	10.112		10.2953		7.96846		7.9141		
_D:	1	0	0		100		7	22.4231		5.7082		11.4703		2.40319		
_D:	1	0	0		100		8	21.8439		4.58027		9.78221		1.59207		
_D:	1	0	2		100		9	3.73339		22.5501		0.258101	10.2274		
_D:	1	0	0		100		10	24.006		4.32073		11.1558		0.719725	
_D:	1	0	0		100		11	27.8025		5.02995		11.7256		1.33398		
_D:	1	0	0		100		12	27.6278		4.58885		12.9999		0.839726	
_D:	1	0	1		100		13	8.06513		3.83362		0.197134	0.0914013	
_D:	1	0	0		100		14	28.66		4.1787		11.6393		0.464931	
_D:	1	0	0		100		15	16.9179		5.18927		7.88808		0.333523	
_D:	1	0	0		100		16	14.5543		5.7635		7.21217		0.432589	
_D:	1	0	0		100		17	19.7137		4.30122		8.8599		0.566465	
_D:	1	0	0		100		18	25.3779		3.92896		10.0711		0.228727	
_D:	1	0	1		100		19	12.0588		8.82331		9.01518		5.50778		
_D:	1	0	1		100		20	10.7168		10.3855		7.83585		7.30294		
_D:	1	0	2		100		21	19.3958		5.30142		5.89544		1.61277		
_D:	1	0	2		100		22	16.1244		4.35097		6.25345		0.681022	
_D:	1	0	1		100		23	7.1369		10.6449		4.20377		7.53586		
_D:	1	0	1		100		24	1.85993		6.92598		-0.499761	4.37593		
_D:	1	0	0		100		25	3.41128		16.421		0.0619018	9.50114		
_D:	1	0	0		100		26	3.26338		20.5814		0.189384	10.826		
_D:	1	0	0		100		27	3.6028		16.9868		0.119406	8.32195		
_D:	1	0	0		100		28	3.32156		19.6637		-0.0337365	13.1465		
_D:	1	0	0		100		29	2.5112		21.2379		0.389332	11.09		
_D:	1	0	0		100		30	1.91491		21.3281		0.486433	12.3835		
_D:	1	0	0		100		31	2.80955		21.9938		0.385317	11.0573		
_D:	1	0	0		100		32	3.05131		28.6779		0.188749	16.8158		
_D:	1	0	0		100		33	6.15912		29.7884		2.82065		16.0864		
_D:	1	0	0		100		34	7.99221		20.4213		5.78898		11.8412		
_D:	1	0	0		100		35	1.93268		27.1446		0.254521	14.7692		
_D:	1	0	0		100		36	6.34453		15.8317		4.3326		8.31951		
_D:	1	0	0		100		37	4.34209		16.7699		2.3348		9.29631		
_D:	1	0	0		100		38	3.8706		30.6437		0.300578	16.6203		
_D:	1	0	0		100		39	4.05017		25.9103		0.415814	14.3247		
_D:	1	0	0		100		40	2.95115		25.8678		0.247715	8.88855		
_D:	1	0	0		100		40	3.43003		23.7862		0.0304398	11.261		
_D:	1	0	1		100		1	6.99059		6.60748		6.92933		6.60747		
_D:	1	0	1		100		2	7.48038		7.51835		7.31155		7.51832		
_D:	1	0	1		100		3	7.49477		6.90001		7.18752		6.89978		
_D:	1	0	1		100		4	7.72399		8.03521		7.69946		8.0352		
_D:	1	0	1		100		5	7.6867		8.11109		7.59913		8.11102		
_D:	1	0	1		100		6	7.80335		8.04237		7.67708		8.04237		
_D:	1	0	1		100		7	7.83644		8.16382		7.66806		8.16382		
_D:	1	0	1		100		8	8.68851		7.96203		8.31311		7.96203		
_D:	1	0	1		100		9	9.43972		7.11819		9.27207		7.11819		
_D:	1	0	1		100		10	8.6305		7.60586		8.17063		7.6058		
_D:	1	0	1		100		11	8.63632		7.67235		8.23677		7.67233		
_D:	1	0	1		100		12	9.92324		7.18055		9.32596		7.18051		
_D:	1	0	1		100		13	11.9809		6.61516		11.4482		6.61494		
_D:	1	0	1		100		14	12.9122		5.65194		12.2583		5.65098		
_D:	1	0	1		100		15	12.3931		6.72951		12.0491		6.72939		
_D:	1	0	1		100		16	12.6237		6.34611		11.8946		6.34611		
_D:	1	0	1		100		17	12.8483		5.5438		12.1642		5.5438		
_D:	1	0	1		100		18	11.6321		5.48461		11.3534		5.4846		
_D:	1	0	0		100		19	17.9369		4.36383		11.9262		4.36382		
_D:	1	0	1		100		20	11.8475		5.41923		11.5077		5.41923		
_D:	1	0	2		100		21	15.67		4.11441		11.728		4.11434		
_D:	1	0	1		100		22	12.5556		6.50566		12.2096		6.50557		
_D:	1	0	1		100		23	9.22064		5.97453		8.79275		5.97445		
_D:	1	0	1		100		24	8.92729		6.16915		8.1224		6.16914		
_D:	1	0	1		100		25	8.91231		7.52557		8.63657		7.52556		
_D:	1	0	1		100		26	6.30457		9.90112		5.65807		9.90108		
_D:	1	0	1		100		27	8.22138		12.1639		7.65238		12.1639		
_D:	1	0	1		100		28	7.09425		8.6598		5.95875		8.6598		
_D:	1	0	1		100		29	7.67696		9.44269		6.43061		9.44267		
_D:	1	0	1		100		30	9.66447		10.6208		8.92614		10.6208		
_D:	1	0	1		100		31	9.13124		10.3402		7.36904		10.3401		
_D:	1	0	1		100		32	9.36585		11.1276		7.35522		11.1275		
_D:	1	0	1		100		33	9.13599		10.8331		7.65259		10.8331		
_D:	1	0	1		100		34	8.11538		8.19582		6.43312		8.19559		
_D:	1	0	1		100		35	8.46848		10.0021		6.63452		10.0021		
_D:	1	0	1		100		36	7.52049		8.82757		6.8871		8.82741		
_D:	1	0	1		100		37	8.36635		9.08681		6.59633		9.08678		
_D:	1	0	1		100		38	8.91418		10.5526		7.06284		10.5525		
_D:	1	0	1		100		39	10.2145		8.24603		7.90945		8.24504		
_D:	1	0	1		100		40	8.28232		7.81981		6.27382		7.81896		
_D:	1	0	1		100		40	10.2353		10.3113		7.5791		10.311		
_D:	1	0	2		100		1	0.994169	23.6925		0.0231477	12.097		
_D:	1	0	1		100		2	8.24697		6.98972		0.0236816	0.939583	
_D:	1	0	2		100		3	0.539576	19.916		0.0315726	10.9668		
_D:	1	0	0		100		4	24.8048		2.18996		10.3431		1.59474		
_D:	1	0	0		100		5	26.0359		1.48847		12.5346		1.03319		
_D:	1	0	0		100		6	13.5298		5.26197		7.93657		5.03746		
_D:	1	0	0		100		7	25.8635		1.32394		10.8274		0.899014	
_D:	1	0	0		100		8	26.4805		0.909446	12.6292		0.407915	
_D:	1	0	0		100		9	26.6128		0.556461	12.8041		0.31964		
_D:	1	0	0		100		10	27.8276		0.460268	12.6433		0.106374	
_D:	1	0	0		100		11	24.3014		0.714379	10.7818		0.129175	
_D:	1	0	0		100		12	27.5202		0.31901		13.2479		0.0453367	
_D:	1	0	0		100		13	28.0404		0.0487893	14.0484		0.0230262	
_D:	1	0	0		100		14	27.4854		0.188593	12.9586		0.034576	
_D:	1	0	0		100		15	26.8299		0.0939439	12.1268		0.0882053	
_D:	1	0	0		100		16	28.1608		0.027523	13.4944		0.016838	
_D:	1	0	0		100		17	27.093		0.0690326	13.2056		0.0399205	
_D:	1	0	0		100		18	25.5055		0.0112729	13.6166		0.00603253	
_D:	1	0	0		100		19	26.8801		0.0188744	12.8408		0.0170483	
_D:	1	0	2		100		20	25.3346		0.00937948	12.3089		0.00510119	
_D:	1	0	2		100		21	24.5887		0.0261369	10.5222		0.0129067	
_D:	1	0	2		100		22	22.171		0.0220353	9.07672		0.0162171	
_D:	1	0	2		100		23	20.5858		0.0131176	8.28163		0.00404753	
_D:	1	0	2		100		24	16.5431		0.0693359	4.812		0.017453	
_D:	1	0	2		100		25	15.6654		0.155463	4.21615		0.139408	
_D:	1	0	1		100		26	5.46434		2.16856		-0.000443886	0.0970892	
_D:	1	0	2		100		27	6.8304		2.79334		2.69668		0.0302303	
_D:	1	0	2		100		28	6.12128		3.30779		1.14567		0.133001	
_D:	1	0	2		100		29	5.80781		3.69714		-0.622135	0.32068		
_D:	1	0	1		100		30	2.99116		3.08557		-0.601662	0.0561047	
_D:	1	0	1		100		31	-0.48123	2.47084		-4.8843		0.0574646	
_D:	1	0	2		100		32	6.16953		7.46846		-1.71736	6.21766		
_D:	1	0	2		100		33	-1.42816	1.46226		-6.63729	0.20021		
_D:	1	0	1		100		34	0.0290752	3.63492		-6.05416	0.0599187	
_D:	1	0	1		100		35	-1.18896	2.63417		-4.56212	0.210137	
_D:	1	0	2		100		36	-4.33459	2.19963		-6.26847	0.257045	
_D:	1	0	1		100		37	-5.06142	0.99482		-8.47837	0.169319	
_D:	1	0	2		100		38	-6.54004	0.393755	-8.3791		0.105436	
_D:	1	0	2		100		39	-5.66977	0.18881		-9.40814	0.303435	
_D:	1	0	2		100		40	-6.05803	7.68139		-9.24696	6.82143		
_D:	1	0	1		100		40	-8.03558	6.14757		-10.1708	6.17871		
_D:	1	0	1		100		1	13.5972		5.45228		4.47739		0.73761		
_D:	1	0	0		100		2	28.8307		1.57891		12.4931		0.932301	
_D:	1	0	0		100		3	27.6942		2.21821		11.7854		1.05694		
_D:	1	0	0		100		4	27.4625		1.45642		10.986		0.345019	
_D:	1	0	0		100		5	29.4433		1.96343		11.5107		1.09689		
_D:	1	0	0		100		6	30.2961		2.68579		12.9042		1.72465		
_D:	1	0	0		100		7	27.2829		1.36842		11.3297		0.686424	
_D:	1	0	0		100		8	26.7319		1.77581		10.7061		0.83767		
_D:	1	0	0		100		9	25.5544		1.1338		11.6015		0.831957	
_D:	1	0	0		100		10	23.9221		0.690102	10.1643		0.495474	
_D:	1	0	0		100		11	25.5852		1.08888		10.4838		0.37241		
_D:	1	0	0		100		12	27.5781		0.918742	12.7741		0.576226	
_D:	1	0	0		100		13	26.2347		0.477058	11.1136		0.382459	
_D:	1	0	0		100		14	25.3075		0.824144	10.7039		0.638082	
_D:	1	0	0		100		15	25.746		0.906861	11.8541		0.862955	
_D:	1	0	0		100		16	23.928		1.04866		11.1488		0.720152	
_D:	1	0	0		100		17	25.1236		0.471897	9.91009		0.132503	
_D:	1	0	0		100		18	24.7797		1.86001		11.9712		1.5152		
_D:	1	0	0		100		19	24.0914		0.997913	10.3804		0.736131	
_D:	1	0	2		100		20	25.4114		0.730728	11.3468		0.290339	
_D:	1	0	2		100		21	23.0463		1.63993		9.27155		1.22853		
_D:	1	0	2		100		22	21.8919		1.79673		7.43265		1.42052		
_D:	1	0	2		100		23	16.5813		1.82238		5.63316		1.55801		
_D:	1	0	2		100		24	14.7507		2.07631		3.25328		1.67992		
_D:	1	0	2		100		25	7.3533		0.393893	2.44534		0.181478	
_D:	1	0	1		100		26	6.39237		4.09288		1.45162		0.245061	
_D:	1	0	2		100		27	4.65111		4.63351		2.91151		0.158447	
_D:	1	0	0		100		28	8.23135		9.09858		1.36557		3.70061		
_D:	1	0	1		100		29	2.34528		10.3959		0.866699	4.63984		
_D:	1	0	1		100		30	5.05111		8.13415		-0.0809111	3.46723		
